"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"C4orf38",-1.62232798749384,3.20337613240418,-12.7892707461113,3.99149702896511e-33,7.05817691685216e-32,64.2729681832868
"HMBS",1.16187533651474,9.01616777003484,12.7864676270604,4.10507102508707e-33,7.25276317943525e-32,64.2451196479924
"PAPSS2",-1.75264947836105,10.6041958188153,-12.7811613771079,4.32894838648088e-33,7.63516412151653e-32,64.1924121845228
"PGR",-2.27571498107621,5.42696777003485,-12.778246137675,4.45707808606641e-33,7.85440455853592e-32,64.1634600137177
"SCN7A",-3.28415612637817,6.93996986062718,-12.7759568921979,4.560335455465e-33,8.02891630886277e-32,64.1407273582116
"MOSC2",-1.69798592397566,7.76680505226481,-12.7758781643834,4.5639285593974e-33,8.02891630886277e-32,64.1399456158322
"RASL12",-1.68903746914597,7.93513710801394,-12.769562199127,4.86156347358593e-33,8.54519675622595e-32,64.0772387896167
"IL17D",-2.00284579891396,4.1400724738676,-12.7657921560023,5.04835448548074e-33,8.86592964815394e-32,64.039816864613
"HSD17B4",-1.02250278426856,11.1081705574913,-12.7631825197313,5.18182036576202e-33,9.09254462470891e-32,64.0139168819782
"CCBE1",-3.28836554879054,5.16997108013937,-12.762947701873,5.19400069034306e-33,9.10613442978165e-32,64.0115865182398
"KLF2",-1.92412896494983,8.68603379790942,-12.7578687688629,5.46454172255622e-33,9.57227317099653e-32,63.9611883446393
"RCCD1",1.15060649004444,7.6246724738676,12.756708218988,5.52830450759569e-33,9.67571112880984e-32,63.9496737922093
"AGTR1",-2.75162409741652,4.83082020905923,-12.7553275863112,5.60512459184308e-33,9.80180646256716e-32,63.9359764175135
"HIST1H2AM",2.24045958532173,2.55661759581882,12.7549662114564,5.6254068428524e-33,9.82890233904339e-32,63.9323913229201
"GNPNAT1",1.31567454665132,9.95823292682927,12.7478997902516,6.03702795831216e-33,1.05212380292147e-31,63.8622987788586
"KCNK3",-3.13823548132305,7.031937456446,-12.7471728246831,6.08103904723732e-33,1.05889509448501e-31,63.855089160846
"FABP5",-2.38269349020901,6.80043954703833,-12.7356763081117,6.82107570277069e-33,1.18675156082951e-31,63.7411039077517
"ABCA9",-2.25053289781143,5.33025975609756,-12.7355081997612,6.83253692834071e-33,1.18773906129411e-31,63.7394375782439
"ALOX5AP",-2.21062185617905,9.54481759581884,-12.7306684403368,7.17085091989866e-33,1.2454955108758e-31,63.6914700035958
"DAO",-1.2563132071746,0.637338675958188,-12.7290772217219,7.2856854618483e-33,1.26437128091078e-31,63.6757014205763
"CHRNA4",-1.60021037024849,0.733518641114983,-12.7132446386482,8.53290207603606e-33,1.47956486166402e-31,63.5188643712631
"ANO7",1.67579297679778,4.88872891986062,12.7075465090712,9.03199845721299e-33,1.56346482568788e-31,63.4624455678833
"ICAM2",-1.46066956392958,8.90734860627177,-12.7007072108005,9.66956718048262e-33,1.67101190416926e-31,63.3947463999359
"FRMD4B",-1.2331757972684,9.16927073170732,-12.6972881115865,1.00049048429147e-32,1.72750795984053e-31,63.3609099022637
"SORBS3",-1.22644604903736,10.4535850174216,-12.6969262979697,1.00410612730007e-32,1.73229401625801e-31,63.3573295774001
"MUSTN1",-2.0532749909495,4.98769965156794,-12.6911817695545,1.06328618506682e-32,1.83285183706312e-31,63.3004922751519
"HYLS1",1.20269199605069,6.89351271777003,12.6809168037475,1.17781277811492e-32,2.02686473886834e-31,63.1989648942182
"LOC100125556",1.35344190883661,5.97261149825784,12.6790232286592,1.20024352071529e-32,2.06200832471004e-31,63.1802411982665
"FOXP3",2.1266556754978,5.96636045296168,12.6770905755932,1.22357576726659e-32,2.10033532625277e-31,63.161132714942
"MMACHC",1.05480150074051,6.99567944250872,12.6690039722425,1.3262012172564e-32,2.27459573853584e-31,63.0811967519888
"GIPC2",-2.6717820766826,4.97050801393729,-12.6632442580504,1.40447993971119e-32,2.40684250102427e-31,63.0242795078058
"SSTR1",-3.28655712028965,5.55034616724739,-12.6588995292148,1.4665567103383e-32,2.51112671086283e-31,62.9813547014074
"NEDD9",-1.91733039657728,11.341743728223,-12.6572386886077,1.4910017104628e-32,2.55085542631678e-31,62.9649482077225
"MNX1",3.20957164390326,4.18490522648084,12.6570211875453,1.49423288614186e-32,2.554254883638e-31,62.9627997287655
"SLC12A4",-1.11460990291263,9.96115801393729,-12.6517715711892,1.57437094562213e-32,2.68453783335733e-31,62.9109502270559
"MFSD9",1.00395463880205,7.69603188153311,12.6440706382289,1.69973419229192e-32,2.89589568197121e-31,62.8349113966444
"PPP1R14D",4.80275006417645,5.45897404181185,12.6337057704402,1.88428915928744e-32,3.20500881857259e-31,62.7326100544423
"FANCG",1.15603758762548,8.1276775261324,12.6326246633904,1.90465251233098e-32,3.23687546276032e-31,62.7219422372594
"GKN2",-5.37742868520656,5.10900522648083,-12.6325441636105,1.9061775131404e-32,3.23687546276032e-31,62.7211479267359
"MSL3L2",2.28512632548957,7.05791010452961,12.6306974962439,1.94149683136661e-32,3.28905960623931e-31,62.7029272021223
"STOM",-1.36659435247656,12.451581184669,-12.6306862100244,1.94171468230007e-32,3.28905960623931e-31,62.7028158476979
"LPL",-3.16641445120951,9.3654193379791,-12.6300349151943,1.95432753606363e-32,3.30769532690737e-31,62.6963900033812
"LMOD1",-2.02302117821295,8.37019459930314,-12.6280346954087,1.99357560616881e-32,3.37134326150295e-31,62.676656481033
"NME4",1.32886274477539,10.5452231707317,12.6277232068919,1.99975781557425e-32,3.3790146463983e-31,62.673583594356
"MTBP",1.6768466875103,6.2227031358885,12.6269541669456,2.01510304765044e-32,3.40214355002168e-31,62.665997068614
"GALNTL4",-1.58346703636664,9.01945452961672,-12.6203085824888,2.15268670431776e-32,3.63144273127721e-31,62.600449684663
"LIFR",-1.96117950633538,10.2335085365854,-12.6193108910458,2.17413410168013e-32,3.66425289398501e-31,62.5906108351428
"C21orf45",1.14381216060557,7.72445278745644,12.6192381583815,2.17570593169397e-32,3.66425289398501e-31,62.5898935907124
"GCNT3",4.00724087872308,7.93366881533102,12.6133340464318,2.30714681720275e-32,3.88243640632561e-31,62.5316786752385
"GPR4",-1.47888734572981,7.15093728222996,-12.6067253581244,2.46367006318362e-32,4.14243623236362e-31,62.4665348225582
"NRN1",-2.22188783281226,6.92996724738676,-12.6050319121508,2.50545197891457e-32,4.20924133609787e-31,62.4498451113453
"SOX5",-2.20008711206189,3.92114407665505,-12.6042774043478,2.52429419576136e-32,4.23742925911535e-31,62.4424094875916
"SERPING1",-1.52190862925787,12.6329092334495,-12.5949372604126,2.76956318667335e-32,4.64535393973887e-31,62.3503838133613
"ROR1",-2.36154640776701,6.02249094076656,-12.5896980112532,2.91738519012537e-32,4.88929942475705e-31,62.2987799181254
"C12orf48",1.83977775547147,6.5287869337979,12.5883829667459,2.95570531277162e-32,4.94948042995117e-31,62.2858293152955
"PCOLCE2",-3.29273973342112,6.34200243902439,-12.5870671372676,2.99454983374549e-32,5.01044075687001e-31,62.2728717476716
"PRDX4",1.354166407767,11.032475087108,12.5864697312693,3.01235316854345e-32,5.03202689586631e-31,62.2669890736035
"CRY2",-1.26881745598158,9.91818919860627,-12.5811732200769,3.17487516096065e-32,5.29920219955465e-31,62.2148410826711
"CHRNA5",2.85860971202899,6.1005618466899,12.5810598365876,3.17844809446258e-32,5.30085616403872e-31,62.2137248758116
"DTYMK",1.26701408589766,9.0154843205575,12.5804488142162,3.19777161819693e-32,5.32875416571291e-31,62.2077097473618
"CCDC99",1.21355570840877,7.6328292682927,12.5775182220556,3.29208939111902e-32,5.47703364665102e-31,62.1788622207896
"CHTF18",1.78873164719435,7.94109111498257,12.5758747601566,3.34618910798705e-32,5.55803093745746e-31,62.1626863323398
"HYAL1",-2.82206310679614,7.94640958188153,-12.564820555653,3.73379749803919e-32,6.19218952748162e-31,62.0539156596197
"TMOD1",-1.53875236136253,7.49143919860627,-12.5648147077194,3.73401394789198e-32,6.19218952748162e-31,62.0538581317231
"AGAP11",-2.28204943886788,4.11498780487805,-12.5460589886639,4.49662084296635e-32,7.44480854081444e-31,61.8694305615698
"PGM5",-2.47134765838409,7.2196606271777,-12.5408206283879,4.73604906434182e-32,7.8348982506799e-31,61.8179489783514
"B3GNTL1",1.26931723876914,6.81358972125436,12.5397204658576,4.78792424801121e-32,7.91433855166427e-31,61.8071383471182
"C8orf12",-1.34544868191543,0.529729616724739,-12.5356931990397,4.98269072874656e-32,8.22965733396354e-31,61.7675694304133
"ANO6",-1.04517289122923,10.7825865853659,-12.5355479482436,4.98986080720693e-32,8.23487478874263e-31,61.7661424394842
"WFDC12",-2.95608657890408,1.72123153310105,-12.5311313927872,5.21285073645473e-32,8.59596992927034e-31,61.7227572537297
"LOC283392",-2.3595817936482,1.38041463414634,-12.5295851852558,5.29323998533844e-32,8.72152623587465e-31,61.7075704345368
"KRT80",2.28280758268885,9.69380766550523,12.5241476919937,5.58586893661942e-32,9.18893343499973e-31,61.6541719496916
"KCNA5",-2.2625642389337,3.57881254355401,-12.5227194492629,5.6653673836833e-32,9.3122491903137e-31,61.6401481882047
"WNT7A",-4.01339042619716,3.85590017421602,-12.5226347180397,5.67011890378925e-32,9.31260328758346e-31,61.6393162500475
"SHROOM4",-2.05438861938458,8.79350557491289,-12.5223698907992,5.68499536033442e-32,9.32957272163594e-31,61.6367160499266
"PDLIM1",-1.04766987987495,11.5915869337979,-12.5196880853087,5.83784999017661e-32,9.57276839443497e-31,61.6103865678404
"ATAD2",1.61563815369427,9.54233013937282,12.5072375633215,6.60283715024322e-32,1.08099080298639e-30,61.488191650877
"GNG11",-2.02331796610171,9.26253170731708,-12.5029207734325,6.89072917263333e-32,1.12722446146743e-30,61.4458409419729
"STYK1",2.31787786736879,6.87661045296168,12.5027109000319,6.90504007789658e-32,1.12866618470714e-30,61.4437821504724
"WDR62",2.25047930228733,7.08351080139373,12.5022916570432,6.93371617744297e-32,1.13245181482024e-30,61.4396695687002
"C8orf30A",1.10005997038013,9.31475540069686,12.4997120172729,7.11279018919912e-32,1.16077569621827e-30,61.4143662139411
"PLA2G1B",-4.26585580055952,4.58803083623694,-12.4973903428507,7.27788927027775e-32,1.18677574836221e-30,61.3915957538983
"EFEMP1",-2.01103959190392,11.0102581881533,-12.4952409845458,7.43413296743667e-32,1.2112916652498e-30,61.3705174821275
"ENDOU",-1.70309332565412,1.6911531358885,-12.4851817450608,8.21092349874667e-32,1.33679825082688e-30,61.2718962916221
"TNS3",-1.21702104986014,11.6600209059234,-12.4835832887663,8.34158904366984e-32,1.35699542841951e-30,61.2562291367662
"CYP27A1",-1.94867686687512,10.2687735191638,-12.4796907639785,8.66850532058394e-32,1.4090610786349e-30,61.2180816262039
"PCDHGB7",-2.23000375514236,6.66988554006969,-12.4632729252263,1.01936533996287e-31,1.65435339363144e-30,61.0572584035242
"WNT3",1.83227239427351,5.41922421602788,12.4588059372188,1.06529892663158e-31,1.72753451530381e-30,61.0135223606521
"PCDHGC3",-1.30294417311174,10.6238228222997,-12.4577112353448,1.07686643913165e-31,1.74491460105546e-30,61.0028055617437
"NEXN",-1.73104417311175,7.78412613240419,-12.4570369410955,1.08405371987256e-31,1.7551753051249e-30,60.9962046941208
"WISP2",-2.46534639789372,7.36600435540069,-12.4530846127957,1.12715199636326e-31,1.82351698072008e-30,60.9575182871475
"ATAD5",1.6881888596347,6.4768743902439,12.452473989569,1.13396098074659e-31,1.83308810509665e-30,60.9515419768124
"CEP72",1.39750923811092,6.73682891986062,12.4500046087367,1.16191686824555e-31,1.87680199095839e-30,60.9273752892627
"CRTAC1",-4.04361160441011,8.0446599303136,-12.4459468977091,1.20935175503763e-31,1.95188612664485e-30,60.8876703129186
"CD300LF",-2.13768452525919,7.24867822299652,-12.4456478855206,1.21292253528591e-31,1.95611151998583e-30,60.8847447518956
"RGS17",3.16294378476224,4.77469216027874,12.4433032156731,1.24128863247985e-31,2.00028694072302e-30,60.8618056966275
"C21orf34",-2.10157354944876,3.55029947735192,-12.4414450228191,1.26423752082336e-31,2.03567029823558e-30,60.8436278443629
"DARS2",1.1303164719434,9.22272055749128,12.437395746524,1.31571987362334e-31,2.11690666187204e-30,60.8040210157718
"ANKRD34C",-1.28497732762878,0.504663240418118,-12.4326731113467,1.37840487844066e-31,2.21602601052363e-30,60.7578372645454
"TRIM59",1.43220860622019,7.59004128919861,12.4289363311221,1.43010375159403e-31,2.29734194211467e-30,60.7213015521046
"C19orf48",1.34009425374363,9.52270191637631,12.428662539171,1.4339667230549e-31,2.30174642879727e-30,60.7186248472592
"FAM71A",-1.61603262135925,0.547375261324042,-12.4278376671298,1.44566786250205e-31,2.31871572009118e-30,60.7105607571466
"KHDRBS2",-3.11425206187267,3.41228449477352,-12.4245937729535,1.49261288646292e-31,2.39214227627508e-30,60.6788508736647
"SRM",1.03419618232681,10.1867209059233,12.4174001309675,1.60220154886328e-31,2.56377223680149e-30,60.6085481737379
"SNX22",-1.16360000000001,7.86360348432055,-12.4164518195838,1.61723335148654e-31,2.58581002383323e-30,60.5992821725325
"ADCK5",1.61377771597829,7.56344059233449,12.4162961552458,1.61971418393365e-31,2.58776126040139e-30,60.5977612068281
"PROM2",2.31577174592729,10.1323987804878,12.4088481707431,1.74294662496935e-31,2.78248010969057e-30,60.5250012222929
"LIMD1",-1.26942837584336,10.4486020905923,-12.4082003646433,1.75409630547651e-31,2.79810389677023e-30,60.518673937016
"DGCR5",3.12038242553894,6.05460557491289,12.4067941042446,1.7785450173171e-31,2.8349013358323e-30,60.5049392915609
"ATP1A2",-3.02089264439693,4.75274773519164,-12.4055231259662,1.8009334356117e-31,2.86836023530707e-30,60.492526688152
"CCNE2",2.03875558663816,6.9354987804878,12.4050453167089,1.80942245846268e-31,2.87964674978595e-30,60.4878605058655
"SYT7",2.84354391311505,9.35869547038327,12.3996538787179,1.90801460842551e-31,3.03420138737225e-30,60.4352160515007
"REM1",-1.78811976962318,4.40567142857143,-12.398549709857,1.92885664807444e-31,3.06497112886751e-30,60.4244360692972
"NME2",1.15726923481982,12.7222012195122,12.3954133457942,1.98930213567529e-31,3.1585748527002e-30,60.3938188139141
"BPHL",1.20225859141025,8.61926114982579,12.3935829634954,2.0254455391825e-31,3.21050108230248e-30,60.3759526426516
"PEBP4",-4.76482307717629,6.70597317073171,-12.3935201593115,2.02669722487287e-31,3.21050108230248e-30,60.375339644509
"CCL14",-2.91813313806157,7.17734146341463,-12.3915057337147,2.0672556698306e-31,3.27222505024073e-30,60.3556788597409
"TPBG",1.62174379463553,9.26295226480836,12.3875905014298,2.14841020468127e-31,3.39022763275223e-30,60.3174714774329
"AGTR2",-4.82975826230052,4.7723362369338,-12.3748017856856,2.43624214167175e-31,3.83264759912038e-30,60.1927193788078
"NTNG1",-3.39866092479846,4.07551777003484,-12.3722730161323,2.49754669098382e-31,3.92307831414674e-30,60.1680603945768
"PDE1B",-1.92405602764523,6.2674094076655,-12.3707732821607,2.53462733433896e-31,3.97827975336229e-30,60.1534372977564
"HOXA4",-2.03499031429984,5.01311167247387,-12.3697506440348,2.56022557757332e-31,4.01538816711843e-30,60.1434666918437
"GFI1B",-1.91788201744283,1.43108101045296,-12.3666880444171,2.63843672475256e-31,4.13489358466948e-30,60.113609538905
"CACNB4",-2.37578223136418,5.42795905923346,-12.3662931674128,2.64869245170936e-31,4.1477998500071e-30,60.109760210521
"NOP2",1.09495194010204,9.62916393728224,12.3630809421083,2.73360800940422e-31,4.27751314276438e-30,60.0784495277918
"TM6SF1",-1.60140289945698,7.04042665505226,-12.3608758234404,2.79346371750407e-31,4.36784540139822e-30,60.0569581852195
"RSPO4",-3.14312242553895,4.79679181184669,-12.360475888132,2.80445847394965e-31,4.38169957916181e-30,60.0530606065308
"RANBP3L",-2.49372379463553,3.03709634146341,-12.3598366019958,2.82212282483335e-31,4.40594536835199e-30,60.0468305801953
"ID4",-2.41187103834131,7.97337125435539,-12.3585350846003,2.85842849524586e-31,4.45923533490862e-30,60.0341474961173
"WDHD1",1.65856636169164,7.69964756097561,12.35470113838,2.96809989029562e-31,4.62681023141755e-30,59.9967907740104
"CKS1B",1.55194598650651,9.40501184668989,12.3491532352345,3.13425523336325e-31,4.8784124291848e-30,59.9427456788246
"GPI",1.06527126213593,12.580574738676,12.3480120116418,3.16956531197091e-31,4.92963453445173e-30,59.9316301495991
"MRPL12",1.18864044758928,10.1294275261324,12.3456514297982,3.24386443613661e-31,5.04137296547197e-30,59.9086399446255
"HPCAL1",-1.16519823597171,10.7036763066202,-12.3448338311177,3.27000040535872e-31,5.07430901904872e-30,59.9006777713649
"MMP19",-1.44616154681588,8.88744843205576,-12.3411445931151,3.39056431626243e-31,5.25742336955193e-30,59.8647539738737
"TTYH3",1.37179106137898,11.3721254355401,12.3397202873646,3.43828533439159e-31,5.32739606906108e-30,59.8508865202284
"NEBL",-2.00588687510286,10.1260405923345,-12.3392386567435,3.45457302816737e-31,5.34859609866335e-30,59.8461974345125
"C1orf106",1.99244629257859,10.2379003484321,12.338651342389,3.4745386691881e-31,5.37545432392101e-30,59.8404795707098
"ACOXL",-3.07227390488731,5.12108850174216,-12.3367459951448,3.54010463499029e-31,5.46864922169681e-30,59.8219309368482
"CD83",-1.67311184136911,9.09394442508712,-12.3322210073843,3.70079345386511e-31,5.71257816600381e-30,59.7778866427262
"SEMA4B",1.50117446437388,11.6916318815331,12.327680808473,3.86931748562781e-31,5.9682259939849e-30,59.7337036977108
"SMUG1",1.01408161263782,9.20601114982578,12.3266217546396,3.90971364657595e-31,6.02600759491023e-30,59.7233988715484
"GFPT1",1.02709041961495,11.7621912891986,12.3245831345049,3.98865942918751e-31,6.14307412462262e-30,59.7035640949306
"MC1R",1.77384172453515,7.26074355400697,12.3244442104871,3.99409666002538e-31,6.14683691381716e-30,59.7022125014097
"ITGA11",2.85151687674842,8.5900099303136,12.3219748893654,4.09198158670191e-31,6.29276269475582e-30,59.6781899188926
"KIAA0408",-4.92216298173447,4.94186515679443,-12.3136502891684,4.43990271356535e-31,6.81249646558271e-30,59.5972253183122
"RDX",-1.08379573802864,10.9709608013937,-12.3118930935964,4.51702514401305e-31,6.92565542991695e-30,59.5801389894139
"HLA-E",-1.28406567056114,13.526843902439,-12.3116329400082,4.52855590783636e-31,6.93815319312541e-30,59.5776094710666
"CAMK2A",-1.90732238604576,3.16344337979094,-12.3111542620996,4.5498489022793e-31,6.96557777507785e-30,59.572955283999
"MAST1",2.56169569524439,4.23427195121951,12.3088686884828,4.65289972991914e-31,7.11273503017423e-30,59.5507340914556
"TIMP1",1.55974027645221,12.9707524390244,12.3045761456019,4.8527587035744e-31,7.41273334705226e-30,59.5090068751744
"TTC28",-1.40064816521311,8.9331768292683,-12.3039339301072,4.88338592549978e-31,7.45397123052123e-30,59.5027647139359
"SOCS2",-2.18076909330264,8.45510017421603,-12.3033452855724,4.9116272989105e-31,7.49150879989841e-30,59.4970434141785
"ALG1L",3.1970446634853,6.16360993031359,12.3027216756835,4.94172354162557e-31,7.53181769187625e-30,59.4909824439297
